animateType,name,no,tagAddr,tagID,interval,criteria
changeTextFloor_1,냉각탑03.등급해제,226,http://localhost:9898/current/hvac/2001_5_11,TAG_2001_5_11,NULL,NULL
changeTextFloor_1,냉각탑03.자동운전,227,http://localhost:9898/current/hvac/2001_5_12,TAG_2001_5_12,NULL,NULL
changeTextFloor_1,HE01A.등급해제,228,http://localhost:9898/current/hvac/2001_5_13,TAG_2001_5_13,NULL,NULL
changeTextFloor_1,HE01A.자동운전,229,http://localhost:9898/current/hvac/2001_5_14,TAG_2001_5_14,NULL,NULL
changeTextFloor_1,HE01B.자동운전,230,http://localhost:9898/current/hvac/2001_5_15,TAG_2001_5_15,NULL,NULL
changeImage,HE02A.등급해제,231,http://localhost:9898/current/hvac/2001_5_16,TAG_2001_5_16,NULL,NULL
changeImage,HE02B.등급해제,232,http://localhost:9898/current/hvac/2001_5_17,TAG_2001_5_17,NULL,NULL
changeImage,HE02B.펌프1기동,233,http://localhost:9898/current/hvac/2001_5_18,TAG_2001_5_18,NULL,NULL
changeImage,HE02B.펌프2기동,234,http://localhost:9898/current/hvac/2001_5_19,TAG_2001_5_19,NULL,NULL
changeImage,HE02B.펌프1상태,235,http://localhost:9898/current/hvac/2001_5_20,TAG_2001_5_20,NULL,NULL
changeImage,HE02B.펌프2상태,236,http://localhost:9898/current/hvac/2001_5_21,TAG_2001_5_21,NULL,NULL
changeImage,공조기02.공기유동02.상태,237,http://localhost:9898/current/hvac/2001_5_22,TAG_2001_5_22,NULL,NULL
changeTextFloor_1,휀01.기동,238,http://localhost:9898/current/hvac/2001_5_23,TAG_2001_5_23,NULL,NULL
changeTextFloor_1,휀03.기동,239,http://localhost:9898/current/hvac/2001_5_24,TAG_2001_5_24,NULL,NULL
changeImage,공조기02.흄후드02.상태,240,http://localhost:9898/current/hvac/2001_5_25,TAG_2001_5_25,NULL,NULL
changeImage,휀01.상태,241,http://localhost:9898/current/hvac/2001_5_26,TAG_2001_5_26,NULL,NULL
changeImage,휀02.상태,242,http://localhost:9898/current/hvac/2001_5_27,TAG_2001_5_27,NULL,NULL
changeImage,공조기02.공기유동01.상태,243,http://localhost:9898/current/hvac/2001_5_28,TAG_2001_5_28,NULL,NULL
changeImage,공조기01.흄후드02.상태,244,http://localhost:9898/current/hvac/2001_5_29,TAG_2001_5_29,NULL,NULL
changeImage,공조기01.공기유동02.상태,245,http://localhost:9898/current/hvac/2001_5_30,TAG_2001_5_30,NULL,NULL
changeImage,공조기02.흄후드01.상태,246,http://localhost:9898/current/hvac/2001_5_31,TAG_2001_5_31,NULL,NULL
changeImage,공조기01.화재존02.경보,247,http://localhost:9898/current/hvac/2001_5_32,TAG_2001_5_32,0,value == "Active"
changeImage,공조기01.화재존03.경보,248,http://localhost:9898/current/hvac/2001_5_33,TAG_2001_5_33,0,value == "Active"
changeImage,공조기01.화재존04.경보,249,http://localhost:9898/current/hvac/2001_5_34,TAG_2001_5_34,0,value == "Active"
changeTextFloor_1,FCU.1F.전체기동,250,http://localhost:9898/current/hvac/2001_5_35,TAG_2001_5_35,NULL,NULL
changeImage,HE01.등급해제,251,http://localhost:9898/current/hvac/2001_5_36,TAG_2001_5_36,NULL,NULL
changeImage,HE01.자동운전,252,http://localhost:9898/current/hvac/2001_5_37,TAG_2001_5_37,NULL,NULL
changeImage,공조기02.자동운전,253,http://localhost:9898/current/hvac/2001_5_38,TAG_2001_5_38,NULL,NULL
changeImage,공조기02.예열운전,254,http://localhost:9898/current/hvac/2001_5_39,TAG_2001_5_39,NULL,NULL
changeImage,공조기02.엔탈피운전선택,255,http://localhost:9898/current/hvac/2001_5_40,TAG_2001_5_40,NULL,NULL
changeImage,FCU.2F-3.자동,256,http://localhost:9898/current/hvac/2001_5_41,TAG_2001_5_41,NULL,NULL
changeImage,FCU.2F-4.자동,257,http://localhost:9898/current/hvac/2001_5_42,TAG_2001_5_42,NULL,NULL
changeImage,FCU.2F-5.자동,258,http://localhost:9898/current/hvac/2001_5_43,TAG_2001_5_43,NULL,NULL
changeImage,FCU.2F-6.자동,259,http://localhost:9898/current/hvac/2001_5_44,TAG_2001_5_44,NULL,NULL
changeImage,FCU.2F-7.자동,260,http://localhost:9898/current/hvac/2001_5_45,TAG_2001_5_45,NULL,NULL
changeImage,FCU.2F-8.자동,261,http://localhost:9898/current/hvac/2001_5_46,TAG_2001_5_46,NULL,NULL
changeImage,FCU.2F.3-5.등급해제,262,http://localhost:9898/current/hvac/2001_5_47,TAG_2001_5_47,NULL,NULL
changeImage,FCU.2F.6-7.등급해제,263,http://localhost:9898/current/hvac/2001_5_48,TAG_2001_5_48,NULL,NULL
changeImage,FCU.2F.8.등급해제,264,http://localhost:9898/current/hvac/2001_5_49,TAG_2001_5_49,NULL,NULL
changeImage,FCU.2F.6-8.등급해제,265,http://localhost:9898/current/hvac/2001_5_50,TAG_2001_5_50,NULL,NULL
changeTextFloor_1,FCU.냉난방,266,http://localhost:9898/current/hvac/2001_5_51,TAG_2001_5_51,NULL,NULL
changeImage,FCU.1F.자동,267,http://localhost:9898/current/hvac/2001_5_52,TAG_2001_5_52,NULL,NULL
changeImage,FCU.1F.등급해제,268,http://localhost:9898/current/hvac/2001_5_53,TAG_2001_5_53,NULL,NULL
changeImage,공조기02.등급해제,269,http://localhost:9898/current/hvac/2001_5_54,TAG_2001_5_54,NULL,NULL
changeImage,공조기02.냉난방전환,270,http://localhost:9898/current/hvac/2001_5_55,TAG_2001_5_55,NULL,NULL
changeImage,지열판넬.상태,271,http://localhost:9898/current/hvac/2001_5_56,TAG_2001_5_56,NULL,NULL
changeImage,지열판넬.경보,272,http://localhost:9898/current/hvac/2001_5_57,TAG_2001_5_57,0,value == "Active"
changeImage,순수제조장치.제어반상태,273,http://localhost:9898/current/hvac/2001_5_58,TAG_2001_5_58,NULL,NULL
changeTextFloor_1,FCU.1F.전체기동.등급,274,http://localhost:9898/current/hvac/2001_5_59,TAG_2001_5_59,NULL,NULL
changeImage1to3,HE01.1,275,http://localhost:9898/current/hvac/2001_19_1,TAG_2001_19_1,NULL,NULL
changeImage1to4,HE02A.자동운전,276,http://localhost:9898/current/hvac/2001_19_2,TAG_2001_19_2,NULL,NULL
changeTextFloor_1,HE02B.자동운전,277,http://localhost:9898/current/hvac/2001_19_3,TAG_2001_19_3,NULL,NULL
changeTextFloor_1,공조기01.환기온도,278,http://localhost:9898/current/hvac/2002_0_1,TAG_2002_0_1,3600000,NULL
changeTextFloor_0,공조기01.환기습도,279,http://localhost:9898/current/hvac/2002_0_2,TAG_2002_0_2,3600000,NULL
changeTextFloor_0,CTCH02.실내습도,280,http://localhost:9898/current/hvac/2002_0_3,TAG_2002_0_3,3600000,NULL
changeTextFloor_0,CTCH01.실내습도,281,http://localhost:9898/current/hvac/2002_0_4,TAG_2002_0_4,3600000,NULL
changeTextFloor_1,CTCH01.실내온도,282,http://localhost:9898/current/hvac/2002_0_5,TAG_2002_0_5,3600000,NULL
changeTextFloor_1,공조기01.정압,283,http://localhost:9898/current/hvac/2002_0_6,TAG_2002_0_6,NULL,NULL
changeTextFloor_1,공조기01.혼합온도,284,http://localhost:9898/current/hvac/2002_0_7,TAG_2002_0_7,3600000,NULL
changeTextFloor_1,공조기01.실간차압02,285,http://localhost:9898/current/hvac/2002_0_8,TAG_2002_0_8,NULL,NULL
changeTextFloor_1,공조기01.실간차압04,286,http://localhost:9898/current/hvac/2002_0_9,TAG_2002_0_9,NULL,NULL
changeTextFloor_1,공조기01.실간차압03,287,http://localhost:9898/current/hvac/2002_0_10,TAG_2002_0_10,NULL,NULL
changeTextFloor_1,공조기01.실간차압01,288,http://localhost:9898/current/hvac/2002_0_11,TAG_2002_0_11,NULL,NULL
changeTextFloor_1,공조기01.급기풍량,289,http://localhost:9898/current/hvac/2002_0_12,TAG_2002_0_12,NULL,NULL
changeTextFloor_0,공조기01.급기습도,290,http://localhost:9898/current/hvac/2002_0_13,TAG_2002_0_13,3600000,NULL
changeTextFloor_1,공조기01.급기온도,291,http://localhost:9898/current/hvac/2002_0_14,TAG_2002_0_14,3600000,NULL
changeTextFloor_1,FCU.2F.1-2.실내온도,292,http://localhost:9898/current/hvac/2002_0_15,TAG_2002_0_15,3600000,NULL
changeTextFloor_1,FCU.2F.9.실내온도,293,http://localhost:9898/current/hvac/2002_0_16,TAG_2002_0_16,3600000,NULL
changeTextFloor_1,CTCH02.실내온도,294,http://localhost:9898/current/hvac/2002_0_17,TAG_2002_0_17,3600000,NULL
changeTextFloor_1,공조기01.환기풍량,295,http://localhost:9898/current/hvac/2002_0_18,TAG_2002_0_18,NULL,NULL
changeTextFloor_0,공조기01.환기인버터,296,http://localhost:9898/current/hvac/2002_1_1,TAG_2002_1_1,NULL,NULL
changeTextFloor_1,공조기01.혼합댐퍼,297,http://localhost:9898/current/hvac/2002_1_2,TAG_2002_1_2,NULL,NULL
changeTextFloor_1,공조기01.외기댐퍼,298,http://localhost:9898/current/hvac/2002_1_3,TAG_2002_1_3,NULL,NULL
changeTextFloor_0,공조기01.난방밸브,299,http://localhost:9898/current/hvac/2002_1_4,TAG_2002_1_4,NULL,NULL
changeTextFloor_0,공조기01.냉방밸브,300,http://localhost:9898/current/hvac/2002_1_5,TAG_2002_1_5,NULL,NULL
changeTextFloor_1,공조기01.배기댐퍼,301,http://localhost:9898/current/hvac/2002_1_6,TAG_2002_1_6,NULL,NULL
changeTextFloor_0,공조기01.급기인버터,302,http://localhost:9898/current/hvac/2002_1_7,TAG_2002_1_7,NULL,NULL
changeTextFloor_0,공조기01.가습밸브,303,http://localhost:9898/current/hvac/2002_1_8,TAG_2002_1_8,NULL,NULL
changeTextFloor_0,FCU.2F.9.난방밸브,304,http://localhost:9898/current/hvac/2002_1_9,TAG_2002_1_9,NULL,NULL
changeTextFloor_0,FCU.2F.9.냉방밸브,305,http://localhost:9898/current/hvac/2002_1_10,TAG_2002_1_10,NULL,NULL
changeTextFloor_0,FCU.2F.1-2.난방밸브,306,http://localhost:9898/current/hvac/2002_1_11,TAG_2002_1_11,NULL,NULL
changeTextFloor_0,FCU.2F.1-2.냉방밸브,307,http://localhost:9898/current/hvac/2002_1_12,TAG_2002_1_12,NULL,NULL
changeTextFloor_1,FCU.2F.9.설정온도,308,http://localhost:9898/current/hvac/2002_2_1,TAG_2002_2_1,3600000,NULL
changeTextFloor_1,FCU.2F.1-2.설정온도,309,http://localhost:9898/current/hvac/2002_2_2,TAG_2002_2_2,3600000,NULL
changeTextFloor_1,공조기01.V혼합댐퍼,310,http://localhost:9898/current/hvac/2002_2_3,TAG_2002_2_3,NULL,NULL
changeImage,공조기01.환기상태,311,http://localhost:9898/current/hvac/2002_3_1,TAG_2002_3_1,NULL,NULL
changeImage,공조기01.화재존01.경보,312,http://localhost:9898/current/hvac/2002_3_2,TAG_2002_3_2,0,value == "Active"
changeImage,공조기01.화재경보,313,http://localhost:9898/current/hvac/2002_3_3,TAG_2002_3_3,0,value == "Active"
changeImage,공조기01.환기경보,314,http://localhost:9898/current/hvac/2002_3_4,TAG_2002_3_4,0,value == "Active"
changeImage,공조기01.필터경보,315,http://localhost:9898/current/hvac/2002_3_5,TAG_2002_3_5,0,value == "Active"
changeImage,공조기01.전기히터상태,316,http://localhost:9898/current/hvac/2002_3_6,TAG_2002_3_6,NULL,NULL
changeImage,CTCH02.경보,317,http://localhost:9898/current/hvac/2002_3_7,TAG_2002_3_7,0,value == "Active"
changeImage,공조기01.급기상태,318,http://localhost:9898/current/hvac/2002_3_9,TAG_2002_3_9,NULL,NULL
changeImage,공조기01.급기경보,319,http://localhost:9898/current/hvac/2002_3_10,TAG_2002_3_10,0,value == "Active"
changeImage,공조기01.공기유동01.상태,320,http://localhost:9898/current/hvac/2002_3_11,TAG_2002_3_11,NULL,NULL
changeImage,공조기01.흄후드01.상태,321,http://localhost:9898/current/hvac/2002_3_12,TAG_2002_3_12,NULL,NULL
changeImage,CTCH01.상태,322,http://localhost:9898/current/hvac/2002_3_13,TAG_2002_3_13,NULL,NULL
changeImage,행정동.2층.화재경보,323,http://localhost:9898/current/hvac/2002_3_14,TAG_2002_3_14,0,value == "Active"
changeImage,CTCH02.상태,324,http://localhost:9898/current/hvac/2002_3_15,TAG_2002_3_15,NULL,NULL
changeImage,행정동.3층좌.화재경보,325,http://localhost:9898/current/hvac/2002_3_16,TAG_2002_3_16,0,value == "Active"
changeImage,행정동.3층우.화재경보,326,http://localhost:9898/current/hvac/2002_3_17,TAG_2002_3_17,0,value == "Active"
changeImage,FCU.2F-1.상태,327,http://localhost:9898/current/hvac/2002_3_18,TAG_2002_3_18,NULL,NULL
changeImage,FCU.2F-2.상태,328,http://localhost:9898/current/hvac/2002_3_19,TAG_2002_3_19,NULL,NULL
changeImage,FCU.2F-9.상태,329,http://localhost:9898/current/hvac/2002_3_20,TAG_2002_3_20,NULL,NULL
changeImage,공조기01.환기기동,330,http://localhost:9898/current/hvac/2002_4_1,TAG_2002_4_1,NULL,NULL
changeImage,공조기01.전기히터기동,331,http://localhost:9898/current/hvac/2002_4_2,TAG_2002_4_2,NULL,NULL
changeTextFloor_1,D01.인터컴,332,http://localhost:9898/current/hvac/2002_4_3,TAG_2002_4_3,NULL,NULL
changeImage,공조기01.급기기동,333,http://localhost:9898/current/hvac/2002_4_4,TAG_2002_4_4,NULL,NULL
changeImage,FCU.2F-1.기동,334,http://localhost:9898/current/hvac/2002_4_5,TAG_2002_4_5,NULL,NULL
changeImage,FCU.2F-2.기동,335,http://localhost:9898/current/hvac/2002_4_6,TAG_2002_4_6,NULL,NULL
changeImage,FCU.2F-9.기동,336,http://localhost:9898/current/hvac/2002_4_7,TAG_2002_4_7,NULL,NULL
changeImage,FCU.2F.1-2.등급해제,337,http://localhost:9898/current/hvac/2002_5_1,TAG_2002_5_1,NULL,NULL
changeImage,FCU.2F-9.자동,338,http://localhost:9898/current/hvac/2002_5_2,TAG_2002_5_2,NULL,NULL
changeImage,FCU.2F.9.등급해제,339,http://localhost:9898/current/hvac/2002_5_3,TAG_2002_5_3,NULL,NULL
changeImage,FCU.3F.1-6.등급해제,340,http://localhost:9898/current/hvac/2002_5_4,TAG_2002_5_4,NULL,NULL
changeImage,FCU.2F-1.자동,341,http://localhost:9898/current/hvac/2002_5_5,TAG_2002_5_5,NULL,NULL
changeImage,FCU.2F-2.자동,342,http://localhost:9898/current/hvac/2002_5_6,TAG_2002_5_6,NULL,NULL
changeImage,FCU.4F.6-10.등급해제,343,http://localhost:9898/current/hvac/2002_5_7,TAG_2002_5_7,NULL,NULL
changeTextFloor_1,FCU.2F.전체기동,344,http://localhost:9898/current/hvac/2002_5_8,TAG_2002_5_8,NULL,NULL
changeTextFloor_1,FCU.2F.전체기동.등급,345,http://localhost:9898/current/hvac/2002_5_9,TAG_2002_5_9,NULL,NULL
changeTextFloor_1,공조기03.급기온도,346,http://localhost:9898/current/hvac/2003_0_1,TAG_2003_0_1,3600000,NULL
changeTextFloor_1,공조기03.환기온도,347,http://localhost:9898/current/hvac/2003_0_2,TAG_2003_0_2,3600000,NULL
changeTextFloor_1,공조기03.혼합온도,348,http://localhost:9898/current/hvac/2003_0_3,TAG_2003_0_3,3600000,NULL
changeTextFloor_0,공조기03.급기습도,349,http://localhost:9898/current/hvac/2003_0_4,TAG_2003_0_4,3600000,NULL
changeTextFloor_0,공조기03.환기습도,350,http://localhost:9898/current/hvac/2003_0_5,TAG_2003_0_5,3600000,NULL
changeTextFloor_1,공조기03.급기풍량1,351,http://localhost:9898/current/hvac/2003_0_6,TAG_2003_0_6,NULL,NULL
changeTextFloor_1,공조기03.환기풍량1,352,http://localhost:9898/current/hvac/2003_0_7,TAG_2003_0_7,NULL,NULL
changeTextFloor_1,CTCH05.실내온도,353,http://localhost:9898/current/hvac/2003_0_8,TAG_2003_0_8,3600000,NULL
changeTextFloor_0,CTCH05.실내습도,354,http://localhost:9898/current/hvac/2003_0_9,TAG_2003_0_9,3600000,NULL
changeTextFloor_1,공조기03.정압,355,http://localhost:9898/current/hvac/2003_0_10,TAG_2003_0_10,NULL,NULL
changeTextFloor_1,공조기03.실간차압01,356,http://localhost:9898/current/hvac/2003_0_11,TAG_2003_0_11,NULL,NULL
changeTextFloor_1,공조기03.실간차압02,357,http://localhost:9898/current/hvac/2003_0_12,TAG_2003_0_12,NULL,NULL
changeTextFloor_1,CTCH06.실내온도,358,http://localhost:9898/current/hvac/2003_0_13,TAG_2003_0_13,3600000,NULL
changeTextFloor_0,CTCH06.실내습도,359,http://localhost:9898/current/hvac/2003_0_14,TAG_2003_0_14,3600000,NULL
changeTextFloor_1,FCU.3F.1-3.실내온도,360,http://localhost:9898/current/hvac/2003_0_15,TAG_2003_0_15,3600000,NULL
changeTextFloor_1,FCU.3F.10-12.실내온도,361,http://localhost:9898/current/hvac/2003_0_16,TAG_2003_0_16,3600000,NULL
changeTextFloor_1,공조기03.외기댐퍼,362,http://localhost:9898/current/hvac/2003_1_1,TAG_2003_1_1,NULL,NULL
changeTextFloor_1,공조기03.배기댐퍼,363,http://localhost:9898/current/hvac/2003_1_2,TAG_2003_1_2,NULL,NULL
changeTextFloor_1,공조기03.혼합댐퍼,364,http://localhost:9898/current/hvac/2003_1_3,TAG_2003_1_3,NULL,NULL
changeTextFloor_0,공조기03.냉방밸브,365,http://localhost:9898/current/hvac/2003_1_4,TAG_2003_1_4,NULL,NULL
changeTextFloor_0,공조기03.난방밸브,366,http://localhost:9898/current/hvac/2003_1_5,TAG_2003_1_5,NULL,NULL
changeTextFloor_0,공조기03.가습밸브,367,http://localhost:9898/current/hvac/2003_1_6,TAG_2003_1_6,NULL,NULL
changeTextFloor_0,공조기03.급기인버터,368,http://localhost:9898/current/hvac/2003_1_7,TAG_2003_1_7,NULL,NULL
changeTextFloor_0,공조기03.환기인버터,369,http://localhost:9898/current/hvac/2003_1_8,TAG_2003_1_8,NULL,NULL
changeTextFloor_0,FCU.3F.7-12.난방밸브,370,http://localhost:9898/current/hvac/2003_1_9,TAG_2003_1_9,NULL,NULL
changeTextFloor_0,FCU.3F.7-12.냉방밸브,371,http://localhost:9898/current/hvac/2003_1_10,TAG_2003_1_10,NULL,NULL
changeTextFloor_1,공조기03.댐퍼최소치,372,http://localhost:9898/current/hvac/2003_2_1,TAG_2003_2_1,NULL,NULL
changeTextFloor_0,공조기03.실외엔탈피,373,http://localhost:9898/current/hvac/2003_2_2,TAG_2003_2_2,NULL,NULL
changeTextFloor_0,공조기03.실내엔탈피,374,http://localhost:9898/current/hvac/2003_2_3,TAG_2003_2_3,NULL,NULL
changeTextFloor_1,공조기03.설정정압,375,http://localhost:9898/current/hvac/2003_2_4,TAG_2003_2_4,NULL,NULL
changeTextFloor_1,공조기03.설정온도,376,http://localhost:9898/current/hvac/2003_2_5,TAG_2003_2_5,3600000,NULL
changeTextFloor_1,공조기03.설정습도,377,http://localhost:9898/current/hvac/2003_2_6,TAG_2003_2_6,3600000,NULL
changeTextFloor_1,공조기03.V혼합댐퍼,378,http://localhost:9898/current/hvac/2003_2_7,TAG_2003_2_7,NULL,NULL
changeTextFloor_1,FCU.3F.1-3.설정온도,379,http://localhost:9898/current/hvac/2003_2_8,TAG_2003_2_8,3600000,NULL
changeTextFloor_1,FCU.3F.7-12.RT,380,http://localhost:9898/current/hvac/2003_2_9,TAG_2003_2_9,NULL,NULL
changeTextFloor_1,FCU.3F.7-12.SET,381,http://localhost:9898/current/hvac/2003_2_10,TAG_2003_2_10,NULL,NULL
changeTextFloor_0,공조기03.급기FMS,382,http://localhost:9898/current/hvac/2003_2_11,TAG_2003_2_11,NULL,NULL
changeTextFloor_1,FCU.3F.10-12.설정온도,383,http://localhost:9898/current/hvac/2003_2_12,TAG_2003_2_12,3600000,NULL
changeTextFloor_0,공조기03.환기FMS,384,http://localhost:9898/current/hvac/2003_2_13,TAG_2003_2_13,NULL,NULL
changeImage,공조기03.급기상태,385,http://localhost:9898/current/hvac/2003_3_1,TAG_2003_3_1,NULL,NULL
changeImage,공조기03.환기상태,386,http://localhost:9898/current/hvac/2003_3_3,TAG_2003_3_3,NULL,NULL
changeImage,공조기03.환기경보,387,http://localhost:9898/current/hvac/2003_3_4,TAG_2003_3_4,0,value == "Active"
changeImage,공조기03.전기히터상태,388,http://localhost:9898/current/hvac/2003_3_5,TAG_2003_3_5,NULL,NULL
changeImage,공조기03.필터경보,389,http://localhost:9898/current/hvac/2003_3_6,TAG_2003_3_6,0,value == "Active"
changeImage,공조기03.화재경보,390,http://localhost:9898/current/hvac/2003_3_7,TAG_2003_3_7,0,value == "Active"
changeImage,공조기03.화재존01.경보,391,http://localhost:9898/current/hvac/2003_3_8,TAG_2003_3_8,0,value == "Active"
changeImage,CTCH05.상태,392,http://localhost:9898/current/hvac/2003_3_9,TAG_2003_3_9,NULL,NULL
changeImage,CTCH05.경보,393,http://localhost:9898/current/hvac/2003_3_10,TAG_2003_3_10,0,value == "Active"
changeImage,공조기03.흄후드01.상태,394,http://localhost:9898/current/hvac/2003_3_11,TAG_2003_3_11,NULL,NULL
changeImage,공조기03.공기유동01.상태,395,http://localhost:9898/current/hvac/2003_3_12,TAG_2003_3_12,NULL,NULL
changeImage,CTCH06.상태,396,http://localhost:9898/current/hvac/2003_3_13,TAG_2003_3_13,NULL,NULL
changeImage,CTCH06.경보,397,http://localhost:9898/current/hvac/2003_3_14,TAG_2003_3_14,0,value == "Active"
changeImage,FCU.3F-7.상태,398,http://localhost:9898/current/hvac/2003_3_15,TAG_2003_3_15,NULL,NULL
changeImage,FCU.3F-8.상태,399,http://localhost:9898/current/hvac/2003_3_16,TAG_2003_3_16,NULL,NULL
changeImage,FCU.3F-9.상태,400,http://localhost:9898/current/hvac/2003_3_17,TAG_2003_3_17,NULL,NULL
changeImage,FCU.3F-10.상태,401,http://localhost:9898/current/hvac/2003_3_18,TAG_2003_3_18,NULL,NULL
changeImage,FCU.3F-11.상태,402,http://localhost:9898/current/hvac/2003_3_19,TAG_2003_3_19,NULL,NULL
changeImage,FCU.3F-12.상태,403,http://localhost:9898/current/hvac/2003_3_20,TAG_2003_3_20,NULL,NULL
changeTextFloor_1,D02.인터컴,404,http://localhost:9898/current/hvac/2003_4_1,TAG_2003_4_1,NULL,NULL
changeImage,공조기03.급기기동,405,http://localhost:9898/current/hvac/2003_4_2,TAG_2003_4_2,NULL,NULL
changeImage,공조기03.환기기동,406,http://localhost:9898/current/hvac/2003_4_3,TAG_2003_4_3,NULL,NULL
changeImage,공조기03.전기히터기동,407,http://localhost:9898/current/hvac/2003_4_4,TAG_2003_4_4,NULL,NULL
changeImage,FCU.3F-7.기동,408,http://localhost:9898/current/hvac/2003_4_5,TAG_2003_4_5,NULL,NULL
changeImage,FCU.3F-8.기동,409,http://localhost:9898/current/hvac/2003_4_6,TAG_2003_4_6,NULL,NULL
changeImage,FCU.3F-9.기동,410,http://localhost:9898/current/hvac/2003_4_7,TAG_2003_4_7,NULL,NULL
changeImage,FCU.3F-10.기동,411,http://localhost:9898/current/hvac/2003_4_8,TAG_2003_4_8,NULL,NULL
changeImage,FCU.3F-11.기동,412,http://localhost:9898/current/hvac/2003_4_9,TAG_2003_4_9,NULL,NULL
changeImage,FCU.3F-12.기동,413,http://localhost:9898/current/hvac/2003_4_10,TAG_2003_4_10,NULL,NULL
changeImage,공조기03.냉난방전환,414,http://localhost:9898/current/hvac/2003_5_1,TAG_2003_5_1,NULL,NULL
changeImage,공조기03.예열운전,415,http://localhost:9898/current/hvac/2003_5_2,TAG_2003_5_2,NULL,NULL
changeImage,공조기03.등급해제,416,http://localhost:9898/current/hvac/2003_5_3,TAG_2003_5_3,NULL,NULL
changeImage,공조기03.자동운전,417,http://localhost:9898/current/hvac/2003_5_4,TAG_2003_5_4,NULL,NULL
changeImage,공조기03.엔탈피운전선택,418,http://localhost:9898/current/hvac/2003_5_5,TAG_2003_5_5,NULL,NULL
changeImage,FCU.3F-10.자동,419,http://localhost:9898/current/hvac/2003_5_6,TAG_2003_5_6,NULL,NULL
changeImage,FCU.3F-11.자동,420,http://localhost:9898/current/hvac/2003_5_7,TAG_2003_5_7,NULL,NULL
changeImage,FCU.3F-12.자동,421,http://localhost:9898/current/hvac/2003_5_8,TAG_2003_5_8,NULL,NULL
changeImage,FCU.3F.7-12.등급해제,422,http://localhost:9898/current/hvac/2003_5_9,TAG_2003_5_9,NULL,NULL
changeImage,공조기03.흄후드02.상태,423,http://localhost:9898/current/hvac/2003_5_10,TAG_2003_5_10,NULL,NULL
changeImage,공조기03.공기유동02.상태,424,http://localhost:9898/current/hvac/2003_5_11,TAG_2003_5_11,NULL,NULL
changeImage,공조기03.흄후드03.상태,425,http://localhost:9898/current/hvac/2003_5_12,TAG_2003_5_12,NULL,NULL
changeImage,공조기03.공기유동03.상태,426,http://localhost:9898/current/hvac/2003_5_13,TAG_2003_5_13,NULL,NULL
changeImage,공조기03.흄후드04.상태,427,http://localhost:9898/current/hvac/2003_5_14,TAG_2003_5_14,NULL,NULL
changeImage,공조기03.공기유동04.상태,428,http://localhost:9898/current/hvac/2003_5_15,TAG_2003_5_15,NULL,NULL
changeImage,FCU.3F-7.자동,429,http://localhost:9898/current/hvac/2003_5_16,TAG_2003_5_16,NULL,NULL
changeImage,FCU.3F-8.자동,430,http://localhost:9898/current/hvac/2003_5_17,TAG_2003_5_17,NULL,NULL
changeImage,FCU.3F-9.자동,431,http://localhost:9898/current/hvac/2003_5_18,TAG_2003_5_18,NULL,NULL
changeImage,AutoClaveN01.상태,432,http://localhost:9898/current/hvac/2003_5_19,TAG_2003_5_19,NULL,NULL
changeTextFloor_1,공조기04.급기온도,433,http://localhost:9898/current/hvac/2004_0_1,TAG_2004_0_1,3600000,NULL
changeTextFloor_1,공조기04.환기온도,434,http://localhost:9898/current/hvac/2004_0_2,TAG_2004_0_2,3600000,NULL
changeTextFloor_1,공조기04.혼합온도,435,http://localhost:9898/current/hvac/2004_0_3,TAG_2004_0_3,3600000,NULL
changeTextFloor_0,공조기04.급기습도,436,http://localhost:9898/current/hvac/2004_0_4,TAG_2004_0_4,3600000,NULL
changeTextFloor_0,공조기04.환기습도,437,http://localhost:9898/current/hvac/2004_0_5,TAG_2004_0_5,3600000,NULL
changeTextFloor_1,공조기04.급기풍량1,438,http://localhost:9898/current/hvac/2004_0_6,TAG_2004_0_6,NULL,NULL
changeTextFloor_2,공조기04.급기풍량2,439,http://localhost:9898/current/hvac/2004_0_7,TAG_2004_0_7,NULL,NULL
changeTextFloor_1,공조기04.환기풍량1,440,http://localhost:9898/current/hvac/2004_0_8,TAG_2004_0_8,NULL,NULL
changeTextFloor_1,공조기04.정압,441,http://localhost:9898/current/hvac/2004_0_9,TAG_2004_0_9,NULL,NULL
changeTextFloor_1,공조기04.실간차압01,442,http://localhost:9898/current/hvac/2004_0_10,TAG_2004_0_10,NULL,NULL
changeTextFloor_1,공조기04.실간차압02,443,http://localhost:9898/current/hvac/2004_0_11,TAG_2004_0_11,NULL,NULL
changeTextFloor_1,공조기04.실간차압03,444,http://localhost:9898/current/hvac/2004_0_12,TAG_2004_0_12,NULL,NULL
changeTextFloor_1,공조기04.실간차압04,445,http://localhost:9898/current/hvac/2004_0_13,TAG_2004_0_13,NULL,NULL
changeTextFloor_1,공조기04.실간차압05,446,http://localhost:9898/current/hvac/2004_0_14,TAG_2004_0_14,NULL,NULL
changeTextFloor_1,FCU.3F.4-6.실내온도,447,http://localhost:9898/current/hvac/2004_0_15,TAG_2004_0_15,3600000,NULL
changeTextFloor_1,FCU.3F.7-8.실내온도,448,http://localhost:9898/current/hvac/2004_0_16,TAG_2004_0_16,3600000,NULL
changeTextFloor_1,FCU.3F.9.실내온도,449,http://localhost:9898/current/hvac/2004_0_17,TAG_2004_0_17,3600000,NULL
